lexeme_id	cell	expanded	printed	evidence_id	source_kind	target_recension
synodal:adjective:wikt-a9cef2fd54e7	adjective:accusative:singular:neuter:inanimate:long:positive	благое	благо́е	review:v03:a9cef2fd54e7,v06-ud-546cb0511ca6083e,v06-target-eb134d091bbf7ae1	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:accusative:singular:neuter:inanimate:short:positive	благо	бла́го	review:v03:a9cef2fd54e7,v06-ud-93d095f4f991c3fa,v06-target-d019a0962fb3657b	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:genitive:singular:masculine:any:short:positive	блага	бла̑га	review:v03:a9cef2fd54e7,v06-ud-8ff89b92bfb1d160,v06-target-4ac172e604351e9d	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:genitive:singular:masculine:any:short:positive	блага	блага̀	review:v03:a9cef2fd54e7,v06-ud-8ff89b92bfb1d160,v06-target-5bfb6d057eeadcc3	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:genitive:singular:neuter:any:short:positive	блага	бла̑га	review:v03:a9cef2fd54e7,v06-ud-8ff89b92bfb1d160,v06-target-4ac172e604351e9d	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:genitive:singular:neuter:any:short:positive	блага	блага̀	review:v03:a9cef2fd54e7,v06-ud-8ff89b92bfb1d160,v06-target-5bfb6d057eeadcc3	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:nominative:singular:feminine:any:short:positive	блага	бла̑га	review:v03:a9cef2fd54e7,v06-ud-f4c640f9c55b2e5a,v06-target-4ac172e604351e9d	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:nominative:singular:feminine:any:short:positive	блага	блага̀	review:v03:a9cef2fd54e7,v06-ud-f4c640f9c55b2e5a,v06-target-5bfb6d057eeadcc3	synodal-attestation	synodal-russian
synodal:adjective:wikt-a9cef2fd54e7	adjective:nominative:singular:neuter:any:short:positive	благо	бла́го	review:v03:a9cef2fd54e7,v06-ud-4d3d8169445decc3,v06-target-d019a0962fb3657b	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:accusative:plural:neuter:inanimate:short:positive	мала	ма́ла	review:v03:c50de9a2243e,v06-ud-85d3c68f9fa47180,v06-target-1bd143053c68144f	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:accusative:singular:neuter:inanimate:short:positive	мало	ма́ло	review:v03:c50de9a2243e,v06-ud-8a38bbd9996852db,v06-target-faff8ed34ca761be	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:accusative:singular:neuter:inanimate:short:positive	малѡ	ма́лѡ	review:v03:c50de9a2243e,v06-ud-8a38bbd9996852db,v06-target-ab3c287c7843b9b1	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:genitive:singular:masculine:any:short:positive	мала	ма́ла	review:v03:c50de9a2243e,v06-ud-b31f8d8429876036,v06-target-1bd143053c68144f	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:genitive:singular:neuter:any:short:positive	мала	ма́ла	review:v03:c50de9a2243e,v06-ud-6d069174cfa93c6d,v06-target-1bd143053c68144f	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:nominative:plural:neuter:any:short:positive	мала	ма́ла	review:v03:c50de9a2243e,v06-ud-177a0d2cf1ce7a9d,v06-target-1bd143053c68144f	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:nominative:singular:feminine:any:short:positive	мала	ма́ла	review:v03:c50de9a2243e,v06-ud-3b5c3506e8bbfaa9,v06-target-1bd143053c68144f	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:nominative:singular:neuter:any:short:positive	мало	ма́ло	review:v03:c50de9a2243e,v06-ud-520801ad2791bd40,v06-target-faff8ed34ca761be	synodal-attestation	synodal-russian
synodal:adjective:wikt-c50de9a2243e	adjective:nominative:singular:neuter:any:short:positive	малѡ	ма́лѡ	review:v03:c50de9a2243e,v06-ud-520801ad2791bd40,v06-target-ab3c287c7843b9b1	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:accusative:plural:neuter:inanimate:short:positive	велика	вели́ка	review:v03:e406458f5df6,v06-ud-75e5de270ab6a09c,v06-target-45d66237903a3c54	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:accusative:singular:neuter:inanimate:long:positive	великое	вели́кое	review:v03:e406458f5df6,v06-ud-530aa5f0005bde3b,v06-target-f8f53d3fae3e4faa	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:accusative:singular:neuter:inanimate:short:positive	велико	вели́ко	review:v03:e406458f5df6,v06-ud-a0614b7e7ca2b6c3,v06-target-b0296c7637c4ceed	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:genitive:singular:masculine:any:short:positive	велика	вели́ка	review:v03:e406458f5df6,v06-ud-85571105186bdec0,v06-target-45d66237903a3c54	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:nominative:plural:neuter:any:short:positive	велика	вели́ка	review:v03:e406458f5df6,v06-ud-b6cc07860e47b2fb,v06-target-45d66237903a3c54	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:nominative:singular:feminine:any:short:positive	велика	вели́ка	review:v03:e406458f5df6,v06-ud-37691c57f8ae6fcc,v06-target-45d66237903a3c54	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:nominative:singular:neuter:any:long:positive	великое	вели́кое	review:v03:e406458f5df6,v06-ud-8ca4a6942c87face,v06-target-f8f53d3fae3e4faa	synodal-attestation	synodal-russian
synodal:adjective:wikt-e406458f5df6	adjective:nominative:singular:neuter:any:short:positive	велико	вели́ко	review:v03:e406458f5df6,v06-ud-25bdfcaebdee6dd6,v06-target-b0296c7637c4ceed	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:accusative:plural:neuter:inanimate:short:positive	добра	добра̀	review:v03:f2a9817d8801,v06-ud-6c9c44ebccff2efb,v06-target-05d4589b849a8361	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:accusative:singular:neuter:inanimate:long:positive	доброе	до́брое	review:v03:f2a9817d8801,v06-ud-559d0ca7ea56b8a6,v06-target-2e5330bc3f85243b	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:accusative:singular:neuter:inanimate:short:positive	добро	добро̀	review:v03:f2a9817d8801,v06-ud-00e2fa62befe3eb3,v06-target-93b479481342b89f	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:dative:singular:feminine:any:short:positive	добрѣ	до́брѣ	review:v03:f2a9817d8801,v06-ud-61f96896d8c066a8,v06-target-a701f1a49049956a	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:genitive:singular:masculine:any:short:positive	добра	добра̀	review:v03:f2a9817d8801,v06-ud-0c8a778841ed30b8,v06-target-05d4589b849a8361	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:genitive:singular:neuter:any:short:positive	добра	добра̀	review:v03:f2a9817d8801,v06-ud-672b4782c5b5a2f5,v06-target-05d4589b849a8361	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:locative:singular:feminine:any:short:positive	добрѣ	до́брѣ	review:v03:f2a9817d8801,v06-ud-45c7e520586372a6,v06-target-a701f1a49049956a	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:locative:singular:neuter:any:short:positive	добрѣ	до́брѣ	review:v03:f2a9817d8801,v06-ud-5dbdec8bd78246b9,v06-target-a701f1a49049956a	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:nominative:singular:feminine:any:short:positive	добрѣ	до́брѣ	review:v03:f2a9817d8801,v06-ud-1255425559a0ef9f,v06-target-a701f1a49049956a	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:nominative:singular:feminine:any:short:positive	добра	добра̀	review:v03:f2a9817d8801,v06-ud-9be5f728cce966c8,v06-target-05d4589b849a8361	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:nominative:singular:neuter:any:long:positive	доброе	до́брое	review:v03:f2a9817d8801,v06-ud-d19623c645cfa04c,v06-target-2e5330bc3f85243b	synodal-attestation	synodal-russian
synodal:adjective:wikt-f2a9817d8801	adjective:nominative:singular:neuter:any:short:positive	добро	добро̀	review:v03:f2a9817d8801,v06-ud-17e910285acc5d43,v06-target-93b479481342b89f	synodal-attestation	synodal-russian
synodal:adverb:eshche	indeclinable	єще	є҆щѐ	v05-ready-eshche-grave	synodal-attestation	synodal-russian
synodal:adverb:v06-03b0a29929922837	indeclinable	когда	когда̀	review:v06:03b0a29929922837,v06-ud-6bfeebe9ced10286,v06-target-9066994612b5dc66	synodal-attestation	synodal-russian
synodal:adverb:wikt-b043f1ad924f	indeclinable	єгда	Є҆гда́	v05-ready-egda-capital	synodal-attestation	synodal-russian
synodal:conjunction:wikt-3fc656e987c2	indeclinable	ни	ни́	v05-source-form-e914cf2a916c84e1	synodal-attestation	synodal-russian
synodal:conjunction:wikt-a0dc1a363208	indeclinable	оубо	ѹ҆̀бо	alypy-114-ubo,v05-target-ubo-variants	normative-variant	synodal-russian
synodal:conjunction:wikt-a0dc1a363208	indeclinable	оубо	ѹ҆́бѡ	alypy-114-ubo,v05-target-ubo-variants	normative-variant	synodal-russian
synodal:conjunction:wikt-a0dc1a363208	indeclinable	оубо	ᲂу҆̀бо	alypy-114-ubo,ponomar-acts-1-6-ubo	normative-variant	synodal-russian
synodal:conjunction:wikt-a0dc1a363208	indeclinable	оубо	ᲂу҆́бѡ	alypy-114-ubo,v05-target-ubo-variants	normative-variant	synodal-russian
synodal:determiner:sam	determiner:nominative:plural:masculine:animate:short:positive	сами	са́ми	v05-source-form-6cea48edfc55e0e4	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:accusative:singular:feminine:inanimate:short:positive	всю	всю̀	alypy-48-ves,v05-ves-accusative-feminine-grave	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:accusative:singular:feminine:inanimate:short:positive	всю	всю́	alypy-48-ves,v05-ves-accusative-feminine-acute	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:dative:plural:masculine:animate:short:positive	всѣмъ	Всѣ̑мъ	alypy-48-ves,v05-ves-capital-circumflex-dative-plural	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:dative:plural:masculine:animate:short:positive	всѣмъ	всѣ́мъ	alypy-48-ves,v05-ves-dative-plural-acute	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:dative:plural:masculine:animate:short:positive	всѣмъ	всѣ̑мъ	alypy-48-ves,v05-source-form-ves-circumflex-acts-2-45	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:dative:singular:neuter:inanimate:short:positive	всемꙋ	всемꙋ̀	alypy-48-ves,v05-ves-dative-singular-grave	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:genitive:plural:masculine:animate:short:positive	всехъ	всѣ́хъ	ponomar-acts-1-24-vsekh	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:genitive:singular:feminine:inanimate:short:positive	всеѧ	всеѧ̀	alypy-48-ves,v05-ves-genitive-feminine-grave	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:genitive:singular:masculine:inanimate:short:positive	всего	всего̀	alypy-48-ves,v05-ves-genitive-masculine-o-grave	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:genitive:singular:masculine:inanimate:short:positive	всегѡ	всегѡ̀	alypy-48-ves,v05-ves-genitive-masculine-grave	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:instrumental:plural:neuter:inanimate:short:positive	всѣми	всѣ́ми	alypy-48-ves,v05-ves-instrumental-plural-acute	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:instrumental:singular:feminine:inanimate:short:positive	всею	Все́ю	alypy-48-ves,v05-ves-capital-instrumental-feminine	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:instrumental:singular:feminine:inanimate:short:positive	всею	все́ю	alypy-48-ves,v05-ves-instrumental-feminine-acute	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:instrumental:singular:masculine:inanimate:short:positive	всѣмъ	всѣ́мъ	alypy-48-ves,v05-ves-instrumental-singular-acute	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:instrumental:singular:neuter:inanimate:short:positive	всѣмъ	Всѣ́мъ	alypy-48-ves,v05-ves-capital-instrumental-singular	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:locative:singular:feminine:inanimate:short:positive	всей	все́й	alypy-48-ves,v05-ves-feminine-oblique-acute	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:nominative:plural:masculine:animate:short:positive	вси	вси́	alypy-48-ves,v05-source-form-84647a86372191e4	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:nominative:plural:masculine:animate:short:positive	вси	всѝ	ponomar-acts-1-14-vsi	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:nominative:singular:feminine:inanimate:short:positive	всѧ	всѧ̀	ponomar-acts-19-27-vsya	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:nominative:singular:feminine:inanimate:short:positive	всѧ	всѧ̑	alypy-48-ves,v05-target-ves-variants	synodal-attestation	synodal-russian
synodal:determiner:ves	determiner:nominative:singular:masculine:inanimate:short:positive	весь	ве́сь	alypy-45-ves	normative-table	synodal-russian
synodal:determiner:ves	determiner:nominative:singular:neuter:inanimate:short:positive	все	всѐ	alypy-45-ves	normative-table	synodal-russian
synodal:determiner:vsyak	determiner:accusative:singular:masculine:animate:short:positive	всѧкаго	всѧ́каго	alypy-48-vsyak,v05-target-vsyak-go	synodal-attestation	synodal-russian
